clusterID,ori_lat,ori_lng,dest_lat,dest_lng,flowNum,flowCount
6569.0,22.51919465,113.9332076,22.52069017,113.9255102,1.0,4.0
6570.0,22.535551285,113.9123658,22.52264855,113.9147739,2.0,5.0
6571.0,22.51946157,113.9242123,22.52217395,113.943867,1.0,4.0
6572.0,22.51974581,113.9124777,22.51490573,113.9392088,1.0,4.0
6573.0,22.53704717,113.9426881,22.52409117,113.9382144,1.0,4.0
6574.0,22.51919465,113.9332076,22.52236785,113.9202304,1.0,4.0
6575.0,22.49347804,113.9313919,22.49613026,113.9186972,1.0,4.0
6576.0,22.53630789,113.9227986,22.52546683,113.92498615,2.0,5.0
6577.0,22.51940848,113.9200243,22.52857363,113.9129163,1.0,4.0
6578.0,22.53478425,113.9140329,22.52278937,113.8890774,3.0,7.0
6579.0,22.53562206,113.9245614,22.52273163,113.9088695,1.0,4.0
6580.0,22.535870075,113.92281415,22.52362644,113.9482447,2.0,5.0
6581.0,22.52017943,113.9161761,22.5039882,113.9149509,1.0,4.0
6582.0,22.52017943,113.9161761,22.53234344,113.916585,1.0,4.0
6584.0,22.49272721,113.9275479,22.50539934,113.932977,1.0,4.0
6585.0,22.5363146,113.9331499,22.51919465,113.9332076,1.0,4.0
6586.0,22.51884112,113.9184988,22.53210632,113.918518,1.0,4.0
6587.0,22.49133041,113.9251423,22.49305448,113.9158829,2.0,6.0
6588.0,22.52081199,113.9212125,22.50565173,113.9191966,1.0,4.0
6590.0,22.51919465,113.9332076,22.52608607,113.9111801,1.0,4.0
6591.0,22.52145721,113.9118485,22.52782634,113.9230867,1.0,4.0
6592.0,22.47945512,113.9108588,22.48351047,113.916742,1.0,4.0
6593.0,22.47889036,113.9057619,22.49865508,113.9169663,1.0,4.0
6594.0,22.51888154,113.91922413333333,22.51490573,113.9392088,3.0,7.0
6595.0,22.51919465,113.9332076,22.51776526,113.9095919,1.0,4.0
6596.0,22.51919465,113.9332076,22.51314105,113.922559,1.0,4.0
6597.0,22.51946157,113.9242123,22.51688069,113.9398267,1.0,4.0
6598.0,22.49185922,113.9434408,22.50787443,113.9465656,1.0,4.0
6599.0,22.51825457,113.9141686,22.51099082,113.9170491,1.0,4.0
6600.0,22.519644805000002,113.922792025,22.5078668825,113.93608275,4.0,7.0
6603.0,22.51974581,113.9124777,22.52362644,113.9482447,1.0,4.0
6604.0,22.51985924,113.9229437,22.50089286,113.92459275,2.0,6.0
6605.0,22.49272721,113.9275479,22.49210155,113.9344949,1.0,4.0
6606.0,22.493223666666665,113.93028443333333,22.51490573,113.9392088,3.0,9.0
6607.0,22.52017943,113.9161761,22.53214357,113.9232622,1.0,4.0
6609.0,22.4840918,113.8880891,22.49974994,113.8851897,1.0,4.0
6610.0,22.51985924,113.9229437,22.4962247,113.9284344,1.0,4.0
6611.0,22.53870083,113.9161119,22.52804613,113.9332156,1.0,4.0
6612.0,22.51919465,113.9332076,22.51763133,113.9148546,1.0,4.0
6613.0,22.53630789,113.9227986,22.51985924,113.9229437,1.0,4.0
6614.0,22.51985924,113.9229437,22.50358829,113.9200815,1.0,4.0
6615.0,22.52051294,113.94144405,22.5465619425,113.952223775,4.0,8.0
6616.0,22.51992388,113.9048235,22.51985924,113.9229437,1.0,4.0
6617.0,22.52017943,113.9161761,22.53569136,113.9128034,1.0,4.0
6618.0,22.53828974833333,113.96190593333334,22.52012125666667,113.9439107,6.0,10.0
6619.0,22.49272721,113.9275479,22.5229531,113.9281622,1.0,4.0
6620.0,22.49210155,113.9344949,22.51445403,113.91841,1.0,4.0
6621.0,22.51825457,113.9141686,22.51150286,113.9162549,1.0,4.0
6622.0,22.51985924,113.9229437,22.52991809,113.9318393,1.0,4.0
6623.0,22.49142559,113.9320507,22.48824885,113.9132261,1.0,4.0
6624.0,22.51893891,113.9379128,22.51308387,113.9329528,1.0,4.0
6625.0,22.519430370000002,113.92264035,22.50026869,113.9145046,2.0,5.0
6626.0,22.48465376,113.8982567,22.47110153,113.8846384,1.0,4.0
6627.0,22.54063277,113.8987803,22.522008735,113.90907915,2.0,5.0
6629.0,22.51992388,113.9048235,22.51007495,113.9243135,1.0,4.0
6630.0,22.49416629,113.9362232,22.50561336,113.9287441,1.0,4.0
6631.0,22.51893891,113.9379128,22.51301104,113.92518079999999,2.0,7.0
6632.0,22.49104785,113.9254487,22.48362316,113.9239776,1.0,4.0
6633.0,22.5363146,113.9331499,22.52081199,113.9212125,1.0,4.0
6634.0,22.51435215,113.9135954,22.50134828,113.8960303,1.0,3.0
6635.0,22.50089007,113.9245528,22.51454009,113.919877,1.0,3.0
6637.0,22.51431974,113.9478597,22.53287857,113.9575926,1.0,3.0
6638.0,22.50483049,113.9240328,22.49548839,113.9096032,1.0,3.0
6642.0,22.50539934,113.932977,22.491602420000003,113.92529466666667,3.0,7.0
6643.0,22.53192639,113.9497222,22.52362644,113.9482447,1.0,3.0
6644.0,22.53192639,113.9497222,22.52326621,113.9131888,1.0,3.0
6645.0,22.51435215,113.9135954,22.49767253,113.921909,1.0,3.0
6646.0,22.52574446,113.9364385,22.51514023,113.9277927,1.0,3.0
6647.0,22.50916803,113.9287082,22.5278336,113.9187747,1.0,3.0
6648.0,22.50089007,113.9245528,22.50916803,113.9287082,1.0,3.0
6649.0,22.486456895,113.90992155,22.49633366,113.9383515,2.0,5.0
6651.0,22.47945512,113.9108588,22.49104785,113.9254487,1.0,3.0
6652.0,22.50916803,113.9287082,22.52017943,113.9161761,1.0,3.0
6653.0,22.488445455,113.90618674999999,22.50565173,113.9191966,2.0,4.0
6655.0,22.51919465,113.9332076,22.513734585,113.94080515,2.0,5.0
6656.0,22.50031972,113.9271721,22.49673972,113.9102136,1.0,3.0
6657.0,22.48428812,113.9033971,22.51445403,113.91841,1.0,3.0
6658.0,22.50968212,113.8956174,22.5229531,113.9281622,1.0,3.0
6659.0,22.50916803,113.9287082,22.50867331,113.943478,1.0,3.0
6660.0,22.50916803,113.9287082,22.50898084,113.9148553,1.0,3.0
6661.0,22.5149129,113.91351460000001,22.5039882,113.9149509,2.0,5.0
6662.0,22.50089007,113.9245528,22.51048958,113.9154951,1.0,3.0
6663.0,22.50916803,113.9287082,22.51007495,113.9243135,1.0,3.0
6664.0,22.50026869,113.9145046,22.52879435,113.9226134,1.0,3.0
6665.0,22.52326621,113.9131888,22.52353238,113.8989876,1.0,3.0
6667.0,22.52326621,113.9131888,22.52273163,113.9088695,1.0,3.0
6668.0,22.5229531,113.9281622,22.52717478,113.9315796,1.0,3.0
6670.0,22.50916803,113.9287082,22.51161797,113.9204401,1.0,3.0
6671.0,22.50916803,113.9287082,22.51445403,113.91841,1.0,3.0
6672.0,22.53661281,113.9177465,22.52017943,113.9161761,1.0,3.0
6673.0,22.52069017,113.9255102,22.5450694,113.9291098,1.0,3.0
6674.0,22.52574446,113.9364385,22.52362644,113.9482447,1.0,3.0
6675.0,22.5149129,113.91351460000001,22.49552248,113.914553,2.0,4.0
6676.0,22.513734585,113.94080515,22.5229531,113.9281622,2.0,4.0
6677.0,22.53192639,113.9497222,22.52684305,113.9194695,1.0,3.0
6678.0,22.5229531,113.9281622,22.52706917,113.9380967,1.0,3.0
6679.0,22.5229531,113.9281622,22.52709879,113.9084847,1.0,3.0
6680.0,22.53210632,113.918518,22.4982941,113.9300444,1.0,3.0
6681.0,22.50916803,113.9287082,22.51934534,113.9432489,1.0,3.0
6682.0,22.54196996,113.9272846,22.52229689,113.9047872,1.0,3.0
6683.0,22.50089007,113.9245528,22.51038434,113.938764,1.0,3.0
6684.0,22.49272721,113.9275479,22.51919465,113.9332076,1.0,3.0
6686.0,22.48362316,113.9239776,22.50089007,113.9245528,1.0,3.0
6687.0,22.48791525,113.90589,22.50278866,113.9257984,1.0,3.0
6688.0,22.52857233,113.9074222,22.52285792,113.9177601,1.0,3.0
6689.0,22.50539934,113.932977,22.48824885,113.9132261,1.0,3.0
6690.0,22.51435215,113.9135954,22.4962247,113.9284344,1.0,3.0
6691.0,22.50089007,113.9245528,22.51316657,113.9157609,1.0,3.0
6692.0,22.52326621,113.9131888,22.52517989,113.9253999,1.0,3.0
6693.0,22.51974581,113.9124777,22.53552334,113.9175446,1.0,3.0
6694.0,22.50483049,113.9240328,22.50089007,113.9245528,1.0,3.0
6695.0,22.51435215,113.9135954,22.50871206,113.93284775000001,2.0,5.0
6696.0,22.50005281,113.91508565000001,22.51680655,113.9066235,2.0,4.0
6697.0,22.52869656,113.9148918,22.52574446,113.9364385,1.0,3.0
6698.0,22.484894505,113.9034175,22.500119305,113.9138767,2.0,4.0
6699.0,22.51435215,113.9135954,22.522506065,113.9085741,2.0,4.0
6700.0,22.48225057,113.9048019,22.49046037,113.9208903,1.0,3.0
6701.0,22.522747369999998,113.92811135,22.52163956,113.9173468,2.0,4.0
6702.0,22.47734101,113.88337510000001,22.488179249999998,113.9104847,3.0,6.0
6703.0,22.52866462,113.94334345,22.53210632,113.918518,2.0,5.0
6704.0,22.51337966,113.9115465,22.53234344,113.916585,1.0,3.0
6705.0,22.51435215,113.9135954,22.51992388,113.9048235,1.0,3.0
6706.0,22.50539934,113.932977,22.50257464,113.9214035,1.0,3.0
6707.0,22.50026869,113.9145046,22.50278866,113.9257984,1.0,3.0
6709.0,22.53661281,113.9177465,22.51588455,113.9257797,1.0,3.0
6710.0,22.50026869,113.9145046,22.50371141,113.9388916,1.0,3.0
6712.0,22.50483049,113.9240328,22.491879705,113.92521765000001,2.0,4.0
6713.0,22.501310840000002,113.925071,22.52106894,113.94085625,2.0,4.0
6714.0,22.50089007,113.9245528,22.520801,113.93162125,2.0,5.0
6715.0,22.5229531,113.9281622,22.522265689999998,113.90476985000001,2.0,4.0
6716.0,22.50026869,113.9145046,22.50565173,113.9191966,1.0,3.0
6717.0,22.5326816,113.91905855,22.50761617,113.9190347,2.0,4.0
6718.0,22.51435215,113.9135954,22.51673969,113.9063982,1.0,3.0
6719.0,22.53704717,113.9426881,22.51490573,113.9392088,1.0,3.0
6720.0,22.52574446,113.9364385,22.53210632,113.918518,1.0,3.0
6721.0,22.52520559,113.911161,22.51919465,113.9332076,1.0,3.0
6722.0,22.51435215,113.9135954,22.52684305,113.9194695,1.0,3.0
6723.0,22.53210632,113.918518,22.51048958,113.9154951,1.0,3.0
6724.0,22.53210632,113.918518,22.51020404,113.9016434,1.0,3.0
6725.0,22.50089007,113.9245528,22.52655117,113.9308094,1.0,3.0
6726.0,22.5229531,113.9281622,22.52106894,113.94085625,2.0,5.0
6727.0,22.51435215,113.9135954,22.52782634,113.9230867,1.0,3.0
6728.0,22.53661281,113.9177465,22.51490573,113.9392088,1.0,3.0
6730.0,22.51435215,113.9135954,22.52710773,113.9146163,1.0,3.0
6731.0,22.51919465,113.9332076,22.51728917,113.9219989,1.0,3.0
6732.0,22.52069017,113.9255102,22.52795486,113.9275671,1.0,3.0
6733.0,22.50026869,113.9145046,22.49593375,113.9238526,1.0,3.0
6734.0,22.52879268,113.9173546,22.510434255,113.92431619999999,2.0,4.0
6735.0,22.53210632,113.918518,22.50992799,113.918698,1.0,3.0
6736.0,22.53123256,113.9084504,22.52326621,113.9131888,1.0,3.0
6737.0,22.53123256,113.9084504,22.52347985,113.9330612,1.0,3.0
6738.0,22.50539934,113.932977,22.50561336,113.9287441,1.0,3.0
6739.0,22.50026869,113.9145046,22.49420056,113.9210162,1.0,3.0
6740.0,22.50992799,113.918698,22.48539863,113.905516,1.0,3.0
6741.0,22.51435215,113.9135954,22.52412526,113.9101793,1.0,3.0
6742.0,22.47110153,113.8846384,22.499233335,113.89326994999999,2.0,4.0
6743.0,22.51435215,113.9135954,22.51514023,113.9277927,1.0,3.0
6744.0,22.50026869,113.9145046,22.50748551,113.9070188,1.0,3.0
6745.0,22.53123256,113.9084504,22.52409117,113.9382144,1.0,3.0
6746.0,22.51435215,113.9135954,22.50565173,113.9191966,1.0,3.0
6747.0,22.48225057,113.9048019,22.49185083,113.8889416,1.0,3.0
6748.0,22.49298817,113.9293519,22.50992799,113.918698,1.0,3.0
6749.0,22.50916803,113.9287082,22.49974975,113.9185223,1.0,3.0
6750.0,22.52069017,113.9255102,22.54795725,113.9255169,1.0,3.0
6752.0,22.51919465,113.9332076,22.5149129,113.91351460000001,2.0,5.0
6753.0,22.51974581,113.9124777,22.52017943,113.9161761,1.0,3.0
6754.0,22.50089007,113.9245528,22.51649959,113.9088192,1.0,3.0
6755.0,22.52574446,113.9364385,22.52575377,113.9245724,1.0,3.0
6756.0,22.50916803,113.9287082,22.50278866,113.9257984,1.0,3.0
6757.0,22.50053002,113.91547696666667,22.51329919,113.9002913,3.0,5.0
6758.0,22.52520559,113.911161,22.52278937,113.8890774,1.0,3.0
6759.0,22.52326621,113.9131888,22.53023343,113.9161947,1.0,3.0
6760.0,22.48688912,113.9095947,22.49305448,113.9158829,1.0,3.0
6761.0,22.50012477,113.91489196666667,22.514725983333335,113.91354153333334,3.0,5.0
6762.0,22.51350185,113.9407042,22.51301104,113.92518079999999,2.0,4.0
6763.0,22.54093582,113.9075074,22.520000525,113.9168013,2.0,4.0
6765.0,22.48158514,113.9046147,22.49097781,113.8841586,2.0,4.0
6767.0,22.49160608,113.9047494,22.51445403,113.91841,1.0,3.0
6768.0,22.52326621,113.9131888,22.53123256,113.9084504,1.0,3.0
6769.0,22.47661309,113.9026115,22.49786438,113.8883584,2.0,4.0
6771.0,22.50089007,113.9245528,22.51992388,113.9048235,1.0,3.0
6772.0,22.50089007,113.9245528,22.51985924,113.9229437,1.0,3.0
6773.0,22.50026869,113.9145046,22.50791373,113.9312332,1.0,3.0
6774.0,22.52326621,113.9131888,22.53546765,113.9162229,1.0,3.0
6775.0,22.52326621,113.9131888,22.53375197,113.9108154,1.0,3.0
6776.0,22.50089007,113.9245528,22.51934534,113.9432489,1.0,3.0
6778.0,22.51435215,113.9135954,22.51301644,113.9173898,1.0,3.0
6779.0,22.50916803,113.9287082,22.49420056,113.9210162,1.0,3.0
6780.0,22.49298817,113.9293519,22.51445403,113.91841,1.0,3.0
6781.0,22.52869656,113.9148918,22.52977913,113.9345155,1.0,3.0
6782.0,22.51919465,113.9332076,22.48982483,113.9238921,1.0,3.0
6783.0,22.50916803,113.9287082,22.49567317,113.9296358,1.0,3.0
6784.0,22.53881799,113.9209197,22.52409117,113.9382144,1.0,3.0
6786.0,22.49298817,113.9293519,22.51161797,113.9204401,1.0,3.0
6787.0,22.51974581,113.9124777,22.54196996,113.9272846,1.0,3.0
6788.0,22.54399782,113.9346474,22.51445403,113.91841,1.0,3.0
6789.0,22.500169099999997,113.914086,22.51298993,113.9253284,3.0,5.0
6790.0,22.5229531,113.9281622,22.52439758,113.9150636,1.0,3.0
6791.0,22.53192639,113.9497222,22.51573982,113.92534835000001,2.0,4.0
6792.0,22.50089286,113.92459275,22.48783721,113.907689,2.0,4.0
6793.0,22.51919465,113.9332076,22.51308387,113.9329528,1.0,3.0
6794.0,22.52869656,113.9148918,22.51490573,113.9392088,1.0,3.0
6796.0,22.52869656,113.9148918,22.51507057,113.9103233,1.0,3.0
6797.0,22.50070678,113.9198826,22.51559509,113.924917,1.0,3.0
6798.0,22.51407387,113.908521,22.51680264,113.9177299,1.0,3.0
6799.0,22.50968212,113.8956174,22.49974994,113.8851897,1.0,3.0
6800.0,22.49133041,113.9251423,22.48337449,113.9107607,2.0,4.0
6801.0,22.5229531,113.9281622,22.541805955,113.9125784,2.0,5.0
6802.0,22.53128769,113.9218222,22.52655117,113.9308094,1.0,3.0
6804.0,22.51407387,113.908521,22.51559416,113.9227216,1.0,3.0
6805.0,22.51919465,113.9332076,22.507802339999998,113.91879473333334,3.0,8.0
6806.0,22.51407387,113.908521,22.51514023,113.9277927,1.0,3.0
6807.0,22.51407387,113.908521,22.52384493,113.9232996,1.0,3.0
6808.0,22.5229531,113.9281622,22.54152441,113.9374468,1.0,3.0
6809.0,22.51919465,113.9332076,22.50742869,113.932744,1.0,3.0
6810.0,22.477080335,113.9025752,22.49493817,113.9264529,2.0,4.0
6811.0,22.545383165,113.9270855,22.51919465,113.9332076,2.0,4.0
6812.0,22.51407387,113.908521,22.51301104,113.92518079999999,2.0,5.0
6813.0,22.51974581,113.9124777,22.53009168,113.9451298,1.0,3.0
6814.0,22.52857363,113.9129163,22.52715187,113.9339756,1.0,3.0
6815.0,22.51407387,113.908521,22.51011817,113.897542,1.0,3.0
6816.0,22.53128769,113.9218222,22.51728917,113.9219989,1.0,3.0
6817.0,22.487728830833337,113.91065354166669,22.508588423333332,113.91500244166666,12.0,19.0
6818.0,22.50968212,113.8956174,22.49786438,113.8883584,1.0,3.0
6819.0,22.504848745,113.89085725000001,22.49799756,113.8824172,2.0,4.0
6820.0,22.51407387,113.908521,22.51866566,113.9007272,1.0,3.0
6821.0,22.53124466,113.9122145,22.51490573,113.9392088,1.0,3.0
6822.0,22.504848745,113.89085725000001,22.49937536,113.894673,2.0,4.0
6823.0,22.53190348,113.91341428000001,22.513165154,113.90043546,5.0,9.0
6824.0,22.53661281,113.9177465,22.52804613,113.9332156,1.0,3.0
6825.0,22.5229531,113.9281622,22.53870083,113.9161119,1.0,3.0
6826.0,22.51407387,113.908521,22.52278937,113.8890774,1.0,3.0
6828.0,22.50968212,113.8956174,22.503731809999998,113.9174688,2.0,4.0
6829.0,22.5229531,113.92816220000002,22.54015698666667,113.94493213333332,3.0,5.0
6830.0,22.490039415,113.91200205000001,22.51825457,113.9141686,2.0,4.0
6831.0,22.51974581,113.9124777,22.52710773,113.9146163,1.0,3.0
6832.0,22.49097781,113.8841586,22.49937536,113.894673,1.0,3.0
6833.0,22.50070678,113.9198826,22.510434255,113.92431619999999,2.0,4.0
6834.0,22.52857363,113.9129163,22.52285792,113.9177601,1.0,3.0
6835.0,22.48916266,113.9216778,22.50026869,113.9145046,1.0,3.0
6836.0,22.52869656,113.9148918,22.51514023,113.9277927,1.0,3.0
6837.0,22.50070678,113.9198826,22.51150286,113.9162549,1.0,3.0
6838.0,22.49298817,113.9293519,22.49049315,113.9182433,1.0,3.0
6839.0,22.52069017,113.9255102,22.53630789,113.9227986,1.0,3.0
6840.0,22.51407387,113.908521,22.52001496,113.9063671,1.0,3.0
6841.0,22.53128769,113.9218222,22.530052475,113.93506595,2.0,5.0
6842.0,22.50898084,113.9148553,22.54093582,113.9075074,1.0,3.0
6844.0,22.50968212,113.8956174,22.50004014,113.8902244,1.0,3.0
6845.0,22.51407387,113.908521,22.51971787,113.9104295,1.0,3.0
6846.0,22.51919465,113.9332076,22.50992799,113.918698,1.0,3.0
6847.0,22.51407387,113.908521,22.50992799,113.918698,1.0,3.0
6848.0,22.52017943,113.9161761,22.53318517,113.9145918,1.0,3.0
6849.0,22.5229531,113.9281622,22.54608976,113.937173,1.0,3.0
6850.0,22.49018507,113.9352271,22.48362316,113.9239776,1.0,3.0
6851.0,22.5229531,113.9281622,22.547571566,113.94075294,5.0,8.0
6852.0,22.51407387,113.908521,22.491602420000003,113.92529466666667,3.0,7.0
6853.0,22.51407387,113.908521,22.49407576,113.9168154,1.0,3.0
6854.0,22.4768467125,113.90259335,22.4906348525,113.919303375,4.0,7.0
6855.0,22.48225057,113.9048019,22.4948862,113.88666520000001,2.0,6.0
6857.0,22.5224337,113.92901420000001,22.54923856,113.9186121,2.0,4.0
6858.0,22.51407387,113.908521,22.49963129,113.9109087,1.0,3.0
6859.0,22.51407387,113.908521,22.49937536,113.894673,1.0,3.0
6860.0,22.50089007,113.9245528,22.48916266,113.9216778,1.0,3.0
6861.0,22.54196996,113.9272846,22.517538485000003,113.92208600000001,2.0,4.0
6862.0,22.50483049,113.9240328,22.52449146,113.9225315,1.0,3.0
6863.0,22.51919465,113.9332076,22.50867331,113.943478,1.0,3.0
6864.0,22.51407387,113.908521,22.49490753,113.9260922,2.0,4.0
6865.0,22.50956496,113.9321824,22.51514023,113.9277927,1.0,3.0
6866.0,22.5234156875,113.9278938,22.547467832500004,113.93079325,4.0,9.0
6867.0,22.527902145,113.91475405,22.50934554,113.885254,2.0,4.0
6868.0,22.48225057,113.9048019,22.49548839,113.9096032,1.0,3.0
6871.0,22.48362316,113.9239776,22.50561336,113.9287441,1.0,3.0
6872.0,22.50956496,113.9321824,22.51825457,113.9141686,1.0,3.0
6873.0,22.54576454,113.9274056,22.52285792,113.9177601,1.0,3.0
6874.0,22.53681807,113.9284951,22.51985924,113.9229437,1.0,3.0
6875.0,22.52857363,113.9129163,22.53234008,113.9384312,1.0,3.0
6876.0,22.509143445,113.93256685,22.49272721,113.9275479,2.0,4.0
6877.0,22.54720548,113.9390896,22.51456784,113.9237759,1.0,3.0
6878.0,22.53124466,113.9122145,22.51747152,113.9133604,1.0,3.0
6879.0,22.50072839,113.9128956,22.51337966,113.9115465,1.0,3.0
6880.0,22.52369536333333,113.92724143333334,22.554416529999997,113.92910516666666,3.0,6.0
6881.0,22.50968212,113.8956174,22.49420503,113.8884805,1.0,3.0
6882.0,22.50089007,113.9245528,22.4924005,113.9201892,1.0,3.0
6885.0,22.523878275,113.92762540000001,22.54317751,113.9562554,2.0,4.0
6886.0,22.5229531,113.9281622,22.5434055,113.9155978,1.0,3.0
6887.0,22.50072839,113.9128956,22.5229531,113.9281622,1.0,3.0
6888.0,22.53128769,113.9218222,22.51161797,113.9204401,1.0,3.0
6890.0,22.50934554,113.885254,22.52710773,113.9146163,1.0,3.0
6891.0,22.50934554,113.885254,22.53105635,113.8798579,1.0,3.0
6894.0,22.49298817,113.9293519,22.48718826,113.9153623,1.0,3.0
6895.0,22.48688912,113.9095947,22.51007495,113.9243135,1.0,3.0
6896.0,22.53681807,113.9284951,22.51919465,113.9332076,1.0,3.0
6899.0,22.52869656,113.9148918,22.50561336,113.9287441,1.0,3.0
6900.0,22.504848745,113.89085725000001,22.51159767,113.8828376,2.0,4.0
6901.0,22.52857363,113.9129163,22.52069818,113.9321742,1.0,3.0
6902.0,22.48785453,113.9299981,22.50776937,113.91844825000001,2.0,5.0
6904.0,22.5229531,113.9281622,22.53053369,113.9193987,1.0,3.0
6905.0,22.52869656,113.9148918,22.52069818,113.9321742,1.0,3.0
6909.0,22.54695887,113.950677875,22.5229531,113.9281622,4.0,8.0
6910.0,22.51919465,113.9332076,22.49764329,113.9273842,1.0,3.0
6911.0,22.50968212,113.8956174,22.51825457,113.9141686,1.0,3.0
6912.0,22.487248049999998,113.91010595,22.49865508,113.9169663,2.0,4.0
6913.0,22.5229531,113.9281622,22.53128769,113.9218222,1.0,3.0
6914.0,22.504912261999998,113.89082836,22.523935344,113.91432126,5.0,8.0
6915.0,22.53162837,113.943818,22.52857363,113.9129163,1.0,3.0
6916.0,22.54196996,113.9272846,22.51456784,113.9237759,1.0,3.0
6917.0,22.52017943,113.9161761,22.53014254,113.9208465,1.0,3.0
6918.0,22.51919465,113.9332076,22.49865508,113.9169663,1.0,3.0
6919.0,22.52857363,113.9129163,22.51490573,113.9392088,1.0,3.0
6920.0,22.51422437,113.9012135,22.50427002,113.8965478,1.0,3.0
6921.0,22.50921665,113.90824,22.50427002,113.8965478,1.0,3.0
6922.0,22.51919465,113.9332076,22.50026869,113.9145046,1.0,3.0
6923.0,22.5229531,113.9281622,22.532556245000002,113.94976679999999,2.0,4.0
6924.0,22.48791525,113.90589,22.49996992,113.9132488,1.0,3.0
6925.0,22.51919465,113.9332076,22.50089007,113.9245528,1.0,3.0
6926.0,22.52520559,113.911161,22.52782634,113.9230867,1.0,3.0
6927.0,22.514376549999998,113.90848283333332,22.543695080000003,113.91597403333333,3.0,5.0
6928.0,22.52326621,113.9131888,22.51456784,113.9237759,1.0,3.0
6929.0,22.50968212,113.8956174,22.51971787,113.9104295,1.0,3.0
6931.0,22.50921665,113.90824,22.49272721,113.9275479,1.0,3.0
6932.0,22.554559519999998,113.92299206666667,22.524122406666663,113.92058809999999,3.0,6.0
6933.0,22.504674773333335,113.89130456666668,22.54093582,113.9075074,3.0,6.0
6935.0,22.52326621,113.9131888,22.51919465,113.9332076,1.0,3.0
6936.0,22.52326621,113.9131888,22.51825457,113.9141686,1.0,3.0
6937.0,22.52574446,113.9364385,22.51307437,113.924738,1.0,3.0
6938.0,22.47734101,113.8833751,22.48086626,113.8993017,2.0,4.0
6939.0,22.50916803,113.9287082,22.53547622,113.9147035,1.0,3.0
6940.0,22.52069017,113.9255102,22.53210632,113.918518,1.0,3.0
6941.0,22.52574446,113.9364385,22.51161797,113.9204401,1.0,3.0
6942.0,22.52574446,113.9364385,22.51079356,113.9243189,1.0,3.0
6944.0,22.49161297,113.9248359,22.47685784,113.9029471,1.0,3.0
6945.0,22.52326621,113.9131888,22.51776526,113.9095919,1.0,3.0
6946.0,22.50471263714286,113.89091915714287,22.531352617142858,113.91258991428572,7.0,11.0
6947.0,22.52869656,113.9148918,22.52273163,113.9088695,1.0,3.0
6949.0,22.50483049,113.9240328,22.50787443,113.9465656,1.0,3.0
6950.0,22.51974581,113.9124777,22.52409117,113.9382144,1.0,3.0
6951.0,22.50044713,113.8854754,22.49786438,113.8883584,1.0,3.0
6952.0,22.51431974,113.9478597,22.52213763,113.9583136,1.0,3.0
6953.0,22.500098535,113.88533255,22.50432683,113.8921992,2.0,6.0
6955.0,22.50516633,113.8907128,22.51823874,113.894252,1.0,3.0
6956.0,22.53210241,113.9433947,22.51490573,113.9392088,2.0,4.0
6957.0,22.49004165,113.9112422,22.51007495,113.9243135,1.0,3.0
6958.0,22.51390493,113.8895667,22.52278937,113.8890774,1.0,3.0
6959.0,22.5229531,113.9281622,22.53552334,113.9175446,1.0,3.0
6960.0,22.53681807,113.9284951,22.52393788,113.9196164,1.0,3.0
6961.0,22.51919465,113.9332076,22.50358829,113.9200815,1.0,3.0
6962.0,22.49293415,113.9372572,22.50561336,113.9287441,1.0,3.0
6963.0,22.52017943,113.9161761,22.5311831,113.91398455000001,2.0,4.0
6964.0,22.50089007,113.9245528,22.49963129,113.9109087,1.0,3.0
6966.0,22.513734585,113.94080515,22.51083696,113.9272726,2.0,4.0
6967.0,22.48916266,113.9216778,22.4982941,113.9300444,1.0,3.0
6968.0,22.47945512,113.9108588,22.49490753,113.9260922,2.0,4.0
6969.0,22.51407387,113.908521,22.52879268,113.9173546,1.0,3.0
6970.0,22.50070678,113.9198826,22.49420056,113.9210162,1.0,3.0
6971.0,22.5229531,113.9281622,22.53681807,113.9284951,1.0,3.0
6972.0,22.51407387,113.908521,22.5278336,113.9187747,1.0,3.0
6973.0,22.52857363,113.9129163,22.51992388,113.9048235,1.0,3.0
6974.0,22.49097781,113.8841586,22.49786438,113.8883584,1.0,3.0
6975.0,22.50921665,113.90824,22.51407387,113.908521,1.0,3.0
6976.0,22.50070678,113.9198826,22.4962247,113.9284344,1.0,3.0
6977.0,22.50070678,113.9198826,22.49633366,113.9383515,1.0,3.0
6978.0,22.54576454,113.9274056,22.51161797,113.9204401,1.0,3.0
6979.0,22.51381216333333,113.94083880000001,22.51517109,113.92757506666668,3.0,5.0
6980.0,22.50070678,113.9198826,22.49983693,113.9156667,1.0,3.0
6981.0,22.51407387,113.908521,22.525645830000002,113.91117055000001,2.0,4.0
6982.0,22.53661281,113.9177465,22.52393788,113.9196164,1.0,3.0
6983.0,22.51390493,113.8895667,22.51329919,113.9002913,1.0,3.0
6984.0,22.48785453,113.9299981,22.510434255,113.92431619999999,2.0,6.0
6985.0,22.50968212,113.8956174,22.50872193,113.9329513,1.0,3.0
6986.0,22.52326621,113.9131888,22.51301104,113.92518079999999,2.0,5.0
6987.0,22.491602420000003,113.92529466666667,22.4818909,113.92352239999998,3.0,6.0
6988.0,22.47734101,113.8833751,22.46643802,113.887641,1.0,3.0
6989.0,22.51407387,113.908521,22.53661281,113.9177465,1.0,3.0
6990.0,22.504848745,113.89085725,22.5164587525,113.9093884,4.0,8.0
